"id","issue_title"
21960774125,range annotations no longer works
21687358440,Gremlin helm chart does not support passing annotation to daemonset and chao workloads
21589443141,Does running the coverage annotation pipeline override information already present?
21921376579,`.annotated(...).select(...)` doesn't work and makes me sad
21834818298,Replace javax.annotation.Generated with custom gRPC annotation
21847365113,Text annotator should handle unknown tags
21564302506,Type annotations in Harmony
21745675157,Replace jetbrains annotations with standard javax annotations
22060555253,Unable to set custom annotations on SA for injector
21578852660,Improved type annotations
26044579907,Operator no longer includes annotations within the created secret
26022687099,Typeshare ignores type annotations in embedded modules
25856792321,Audit log listing endpoint does not deserialize request parameters correctly when they are annotated as not required
25818542427,Can I get annotation json file about test?
25826673123,Subject annotation task creation
26031815957,"Clicking ""Save annotations"" does not populate Marked Cells Workflow"
25962226728,annotate durable vrefs like `o+dNN`
25723765631,Fix how we handle column annotation when `gene_set` is NULL
25580352692,Improve annotations in MasterProcess and add some @links
25806956744,Add user annotation to recipes
25288731615,matching gene-cre link k-means clusters to annotated cell-types
25487830011,Negative numbers in annotations
25033545500,overzicht annotaties
25256046555,Rework plotting annotations in volcano plots
25280801845,Deafness gene annotation panel has disappeared
25113575046,Pass exclusion list to lexmatch and annotate
25250017158,Simplify how annotated field is registered with index metadata
25279327581,Speed up [] grouped by a single annotation
24980021879,BlenderBIM: aggregated text annotation
25347236143,Feature request: Convert testmethod modifiers to @IsTest annotations
25347300746,One modifier is deleted from the method declaration when annotation is followed by a comment
24347450914,"Hello, I'm trying your work, but I can't find the sample file gennome_ annotation.zip。 Where is it, please?"
24767391716,add depend annotation
24909294992,custom annotation
24845397519,Add profile change time annotations to plots
24575550615,Add annotation status as a visualisation option to dashboards
24514821699,A question about annotations.ipynb
24699275527,Some genes are annotated as Unknown though it has assigned genes
24486227046,Fix and add annotation in model and DTO
24659092108,custom annotations to the generated resolver classes
24503767204,Incorrect using of `@Parameter` annotations
24897287070,Does 'superCopy' observe the 'generate' is 'annotated' setting
24513494001,Entity Serialization using Jackson annotations.
24723627536,Allocation API fails when aggregating on annotations with a JSON string value
24713079497,Notebook's annotations are not included
24779820092,"Secret ""logger-fluentd-app"" is invalid: metadata.annotations: Too long: must have at most 262144 characters"
24415279739,Add annotation about aws-load-balancer-ssl-cert exclusion for some port numbers defined in k8s service manifest.
24421261737,service.beta.kubernetes.io/aws-load-balancer-cross-zone-load-balancing-enabled annotation doesn't work
24681165265,Add annotation for drain state of nodes
24720039700,alb.ingress.kubernetes.io/wafv2-acl-arn annotation allows only one value
24604389225,Provide ability to set annotations on worker nodes
24710965469,"Consider ""false"" value when evaluating ""bool"" annotations"
24750530677,Add extra information in the supported labels and annotations table
24861079844,Load external IPs by annotations on services 
24799204441,Document i2gw interpretation of Ingress annotations/fields
24545963217,Add annotation for client_header_timeout
24606056413,appt-root annotation not working
24553688517,Metrics kube_statefulset_annotations and kube_statefulset_labels don't work as expected
24499696898,kubectl rollout undo should alter kubectl.kubernetes.io/last-applied-configuration annotation 
24556747093,Warn about a possible conflict using `kubectl rollout undo` when a last applied annotation is present
24921193005,Document `kubernetes.io/limit-ranger` annotation on PersistentVolumeClaims (?)
24750147875,Make kwctl inspect & kwctl annotate understand spec.backgroundAudit in metadata.yml
24750157747,Make kwctl inspect & kwctl annotate understand spec.backgroundAudit in metadata.yml
24538879039,Kuma helm not supporting stringList in the controlPlane.globalZoneSyncService.annotations
24607255124,[Feature] Helm chart - enable optional annotations on the configmaps 
24664149758,"[Bug] CustomResourceDefinition.apiextensions.k8s.io ""policies.kyverno.io"" is invalid: metadata.annotations: Too long: must have at most 262144 bytes"
24736732169,[Bug] Labeling/annotating downstream resource created from generate rule with sync is allowed
24889754516,[Bug] misleading `last-applied-patches` annotations
24728804327,"[Bug] VerifyImages annotations on Deployment/StatefulSet, etc does not include multi-container images in annotation"
24802174196,Please provide annotated tags
24579491512,Support for Lombok (annotation preprocessing) in Java projects
24704129590,clarification needed for schemes that consume __annotations__ within class creation / init_subclass
24833851263,Clarify the future of `from __future__ import annotations`
24826074292,Refactoring in preparation for @Pure annotations
24756178603,Submit Dungeness crab genome to GenSaS for annotation
24756211550,"Write letter to NCBI from this project's ""consortium"" re: annotation "
24635103343,Add basic functionality to annotate all documents on the platform and display the annotation in the gutter
24715504553,"As an editor on AGP, I'd like to be able to add annotations on generic documents"
24837016166,"When reading a document with many annotations, it's hard to see what applies to what"
24915371964,"As a mobile user of the AGP website, I would like to be able to read the gutter annotations on peachjam documents"
24671422326,Hierarchical annotations
24384155748,Supporting `Const[...]` annotated variables
19544447435,Autoannotate some issues based on SonarLint
19583643446,What is the meaning of the 'frames' field in the annotation
19583647117,What is the meaning of the 'frames' field in the annotation
19993107990,Invalid creator or lastModifier annotations on core resources
19769091016,Rationale annotations for dev/test sets
19615644622,Command for duplicating annotations by using the context menu (right-click on annotation)
19639028890,Text annotation border-and-fill : transparency possible ?
19838070259,Add magnifier annotation tool
19614769420,Command for duplicating annotations by using the context menu (right-click on annotation)
19632674690,Allow saving and re-opening annotated files such that their rich features remain editable
19638947958,Text annotation border-and-fill : transparency possible ?
19837796346,Add magnifier annotation tool
19819231159,@Autowire annotation meaning and how is it achieved
19866535205,What does @NotNull annotation mean?
